policy_id,customer_age,region_code,region_density
POL050544,45,C19,27742
POL010350,40,C14,7788
POL021454,44,C3,4076
POL011846,45,C11,6108
POL050266,39,C3,4076
POL021844,40,C1,4990
POL044902,39,C8,8794
POL054162,54,C3,4076
POL007919,65,C9,17804
POL047151,50,C9,17804
POL017330,41,C5,34738
POL053984,37,C5,34738
POL042565,45,C2,27003
POL037325,43,C14,7788
POL014079,39,C2,27003
POL006945,39,C3,4076
POL045719,52,C12,34791
POL020811,38,C7,6112
POL034204,41,C2,27003
POL014715,54,C8,8794
POL057189,46,C1,4990
POL007792,44,C5,34738
POL036685,52,C2,27003
POL041635,53,C5,34738
POL031714,47,C3,4076
POL020291,50,C5,34738
POL026909,39,C2,27003
POL035529,40,C13,5410
POL055265,40,C8,8794
POL012564,51,C2,27003
POL016345,38,C3,4076
POL045166,47,C14,7788
POL022505,56,C13,5410
POL042887,38,C2,27003
POL009060,39,C14,7788
POL021271,36,C5,34738
POL040961,35,C2,27003
POL003215,40,C15,290
POL011391,41,C8,8794
POL041065,47,C4,21622
POL000146,48,C2,27003
POL026504,49,C5,34738
POL044890,46,C14,7788
POL006744,39,C14,7788
POL027110,63,C2,27003
POL024404,44,C5,34738
POL020394,48,C1,4990
POL051617,52,C10,73430
POL003502,52,C2,27003
POL052102,41,C16,16206
POL006577,40,C8,8794
POL007836,41,C3,4076
POL012951,53,C2,27003
POL028287,49,C8,8794
POL009989,47,C2,27003
POL008425,62,C8,8794
POL005884,44,C13,5410
POL020088,59,C8,8794
POL000698,38,C10,73430
POL014422,35,C7,6112
POL014759,40,C5,34738
POL009499,40,C22,16733
POL008441,41,C8,8794
POL043079,50,C2,27003
POL031862,44,C10,73430
POL045614,44,C14,7788
POL033642,36,C13,5410
POL008702,40,C8,8794
POL040668,51,C8,8794
POL045025,35,C19,27742
POL004956,50,C13,5410
POL057058,42,C1,4990
POL054933,48,C3,4076
POL043813,37,C2,27003
POL049611,39,C8,8794
POL046357,43,C8,8794
POL000979,52,C13,5410
POL054800,44,C8,8794
POL035258,49,C8,8794
POL009962,42,C13,5410
POL042593,37,C9,17804
POL037974,39,C8,8794
POL040863,44,C8,8794
POL039278,40,C14,7788
POL035563,44,C2,27003
POL015546,46,C8,8794
POL052357,37,C5,34738
POL010166,36,C9,17804
POL044726,54,C5,34738
POL009111,54,C3,4076
POL009932,38,C5,34738
POL047876,59,C11,6108
POL037231,37,C10,73430
POL054577,35,C12,34791
POL002180,47,C10,73430
POL044466,50,C1,4990
POL036063,39,C9,17804
POL046896,51,C2,27003
POL020577,47,C14,7788
POL010534,43,C3,4076
POL006420,57,C8,8794
POL035043,47,C2,27003
POL044099,57,C8,8794
POL053031,45,C8,8794
POL009891,39,C8,8794
POL041370,46,C3,4076
POL000564,44,C5,34738
POL033617,37,C2,27003
POL019287,39,C2,27003
POL009292,37,C8,8794
POL044264,52,C2,27003
POL044917,42,C7,6112
POL029722,42,C5,34738
POL052950,52,C10,73430
POL013152,45,C14,7788
POL055155,37,C8,8794
POL031463,63,C5,34738
POL003358,36,C2,27003
POL011198,40,C3,4076
POL037280,46,C3,4076
POL013920,40,C5,34738
POL046205,43,C2,27003
POL038685,35,C5,34738
POL023969,43,C2,27003
POL043920,47,C8,8794
POL045069,57,C8,8794
POL047730,47,C8,8794
POL041964,47,C8,8794
POL003149,35,C8,8794
POL021403,60,C15,290
POL013931,35,C3,4076
POL043968,41,C1,4990
POL053153,45,C5,34738
POL049632,44,C10,73430
POL056037,52,C5,34738
POL006252,45,C5,34738
POL009083,39,C5,34738
POL017532,43,C1,4990
POL018357,44,C2,27003
POL009984,36,C10,73430
POL055189,53,C7,6112
POL044119,50,C13,5410
POL020331,47,C8,8794
POL033000,38,C3,4076
POL036242,41,C7,6112
POL051341,36,C12,34791
POL017112,35,C10,73430
POL012150,40,C2,27003
POL011761,44,C10,73430
POL002680,36,C7,6112
POL027539,47,C2,27003
POL018557,40,C8,8794
POL047705,48,C10,73430
POL011991,37,C8,8794
POL020202,54,C21,3264
POL022215,53,C14,7788
POL038056,39,C8,8794
POL042076,44,C9,17804
POL025082,48,C2,27003
POL028908,43,C7,6112
POL054608,45,C19,27742
POL053219,35,C7,6112
POL000030,46,C8,8794
POL006907,36,C8,8794
POL057854,41,C9,17804
POL041184,41,C14,7788
POL029088,47,C8,8794
POL026587,42,C7,6112
POL045915,53,C5,34738
POL038619,46,C2,27003
POL049896,36,C3,4076
POL038041,45,C13,5410
POL026132,37,C15,290
POL002250,44,C8,8794
POL045046,38,C2,27003
POL019552,60,C10,73430
POL020065,44,C8,8794
POL032326,54,C8,8794
POL004438,42,C3,4076
POL010888,39,C8,8794
POL001036,43,C8,8794
POL018385,37,C2,27003
POL008280,47,C3,4076
POL043974,41,C2,27003
POL056190,39,C8,8794
POL003604,50,C19,27742
POL035499,36,C8,8794
POL023527,51,C8,8794
POL026592,52,C16,16206
POL003955,36,C10,73430
POL004051,40,C2,27003
POL012925,47,C8,8794
POL032696,45,C8,8794
POL041558,58,C9,17804
POL036410,46,C8,8794
POL032332,41,C5,34738
POL048900,43,C8,8794
POL042583,40,C5,34738
POL004024,45,C7,6112
POL021495,44,C10,73430
POL011796,36,C2,27003
POL035085,39,C8,8794
POL045106,40,C2,27003
POL049028,49,C5,34738
POL027836,35,C5,34738
POL027030,38,C3,4076
POL025815,56,C8,8794
POL044282,41,C8,8794
POL040347,36,C14,7788
POL001687,40,C15,290
POL008618,42,C9,17804
POL019384,41,C4,21622
POL040088,63,C10,73430
POL035847,57,C5,34738
POL001115,43,C3,4076
POL045017,61,C14,7788
POL029774,53,C2,27003
POL050616,47,C3,4076
POL001399,39,C2,27003
POL027608,44,C10,73430
POL053523,49,C8,8794
POL039181,45,C8,8794
POL020360,37,C6,13051
POL037554,47,C2,27003
POL046481,53,C5,34738
POL007558,53,C9,17804
POL002565,35,C3,4076
POL014152,47,C9,17804
POL020055,44,C10,73430
POL006080,36,C14,7788
POL054446,46,C7,6112
POL010177,41,C2,27003
POL012735,51,C3,4076
POL055324,36,C8,8794
POL039714,45,C8,8794
POL016043,35,C3,4076
POL005643,47,C8,8794
POL036228,38,C8,8794
POL024051,43,C5,34738
POL017229,44,C2,27003
POL002935,40,C12,34791
POL016144,42,C4,21622
POL037963,44,C2,27003
POL049735,39,C3,4076
POL012354,47,C8,8794
POL054991,52,C2,27003
POL016717,49,C8,8794
POL040167,54,C11,6108
POL003497,40,C5,34738
POL042448,52,C10,73430
POL042208,47,C8,8794
POL004152,45,C8,8794
POL027157,37,C3,4076
POL051241,36,C7,6112
POL045286,38,C5,34738
POL011606,39,C2,27003
POL017639,40,C17,65567
POL057641,63,C12,34791
POL001680,38,C13,5410
POL010567,39,C5,34738
POL040953,37,C8,8794
POL024834,58,C7,6112
POL001392,43,C9,17804
POL022913,38,C8,8794
POL004437,37,C9,17804
POL005830,37,C8,8794
POL045982,51,C14,7788
POL043036,49,C5,34738
POL005503,45,C14,7788
POL054160,40,C5,34738
POL027790,54,C13,5410
POL037744,40,C11,6108
POL044275,50,C8,8794
POL048074,37,C2,27003
POL051085,37,C3,4076
POL006641,38,C13,5410
POL028591,48,C4,21622
POL055584,37,C12,34791
POL003548,43,C15,290
POL038298,41,C16,16206
POL031657,40,C1,4990
POL004265,54,C8,8794
POL045403,50,C2,27003
POL058182,55,C8,8794
POL049618,36,C6,13051
POL047907,40,C7,6112
POL017427,41,C5,34738
POL015261,41,C3,4076
POL019509,48,C12,34791
POL027601,53,C7,6112
POL047421,40,C5,34738
POL004744,36,C8,8794
POL003150,47,C5,34738
POL013906,40,C13,5410
POL041945,48,C5,34738
POL053893,50,C2,27003
POL027334,35,C5,34738
POL039411,36,C5,34738
POL044681,68,C8,8794
POL039759,40,C8,8794
POL038720,43,C10,73430
POL045962,46,C14,7788
POL049625,44,C14,7788
POL005074,49,C17,65567
POL041691,53,C14,7788
POL041771,46,C2,27003
POL041316,40,C8,8794
POL039895,38,C2,27003
POL046698,40,C2,27003
POL037655,41,C2,27003
POL024431,37,C10,73430
POL036771,40,C8,8794
POL052332,48,C5,34738
POL018778,47,C2,27003
POL018219,41,C7,6112
POL033651,45,C2,27003
POL037387,47,C3,4076
POL007182,40,C5,34738
POL010606,40,C10,73430
POL056737,35,C8,8794
POL032017,56,C9,17804
POL007260,56,C8,8794
POL025718,53,C5,34738
POL033719,36,C3,4076
POL003052,71,C2,27003
POL051712,51,C2,27003
POL006485,35,C5,34738
POL044219,60,C8,8794
POL043017,41,C8,8794
POL035443,45,C2,27003
POL031048,54,C5,34738
POL020793,55,C15,290
POL031430,36,C3,4076
POL027650,38,C2,27003
POL041425,47,C2,27003
POL006379,52,C5,34738
POL041186,35,C9,17804
POL002529,54,C3,4076
POL031606,52,C9,17804
POL048449,56,C8,8794
POL031400,49,C13,5410
POL023791,40,C5,34738
POL050656,37,C7,6112
POL017233,41,C5,34738
POL019368,52,C10,73430
POL017588,38,C14,7788
POL056013,64,C1,4990
POL044677,47,C5,34738
POL011950,44,C3,4076
POL044805,51,C4,21622
POL028350,49,C2,27003
POL032015,58,C3,4076
POL011725,49,C3,4076
POL007918,41,C3,4076
POL050412,45,C2,27003
POL009556,56,C10,73430
POL028044,35,C2,27003
POL022003,41,C13,5410
POL010742,39,C9,17804
POL027763,51,C2,27003
POL020547,52,C3,4076
POL024018,36,C6,13051
POL007824,61,C3,4076
POL037279,42,C5,34738
POL041320,37,C2,27003
POL058004,47,C7,6112
POL048275,43,C1,4990
POL049252,40,C8,8794
POL020032,44,C15,290
POL005722,37,C2,27003
POL041990,52,C21,3264
POL012573,37,C3,4076
POL052425,58,C2,27003
POL046902,41,C9,17804
POL027660,46,C8,8794
POL009377,39,C8,8794
POL058384,58,C8,8794
POL057792,35,C2,27003
POL004768,40,C5,34738
POL057104,58,C5,34738
POL049890,46,C5,34738
POL006285,47,C3,4076
POL007825,45,C2,27003
POL023450,48,C18,35036
POL027084,45,C3,4076
POL053769,60,C8,8794
POL022449,35,C7,6112
POL032479,40,C22,16733
POL051320,43,C8,8794
POL010338,57,C19,27742
POL006347,48,C14,7788
POL022849,45,C14,7788
POL020560,57,C12,34791
POL046662,62,C8,8794
POL058351,49,C2,27003
POL053478,37,C7,6112
POL031609,35,C2,27003
POL013743,51,C2,27003
POL004889,40,C13,5410
POL008850,41,C11,6108
POL013145,50,C8,8794
POL009117,42,C3,4076
POL033610,40,C8,8794
POL038913,40,C4,21622
POL050197,36,C5,34738
POL038770,37,C18,35036
POL034606,38,C15,290
POL038137,41,C5,34738
POL023880,56,C8,8794
POL058457,43,C9,17804
POL024924,44,C3,4076
POL055497,35,C10,73430
POL055806,41,C4,21622
POL021708,37,C8,8794
POL044391,35,C8,8794
POL038515,35,C14,7788
POL007414,35,C14,7788
POL053214,35,C8,8794
POL047231,37,C13,5410
POL035630,51,C5,34738
POL004877,39,C12,34791
POL005356,35,C1,4990
POL015434,49,C9,17804
POL028223,46,C15,290
POL006084,55,C14,7788
POL049123,51,C14,7788
POL045450,46,C8,8794
POL015408,40,C2,27003
POL036653,37,C3,4076
POL052408,44,C3,4076
POL005798,38,C2,27003
POL033644,49,C19,27742
POL006154,39,C19,27742
POL023106,35,C9,17804
POL014367,40,C10,73430
POL021856,40,C8,8794
POL047121,45,C3,4076
POL030798,43,C8,8794
POL051467,43,C21,3264
POL057594,47,C12,34791
POL041896,49,C8,8794
POL025445,44,C13,5410
POL022076,44,C9,17804
POL028673,37,C5,34738
POL009345,43,C9,17804
POL041124,45,C7,6112
POL030931,39,C8,8794
POL021469,50,C4,21622
POL036376,35,C10,73430
POL033600,48,C3,4076
POL004747,47,C3,4076
POL031672,57,C5,34738
POL011940,40,C10,73430
POL013257,36,C5,34738
POL055231,47,C10,73430
POL015590,54,C5,34738
POL017858,61,C8,8794
POL026140,45,C2,27003
POL000156,45,C6,13051
POL044273,39,C13,5410
POL023351,48,C12,34791
POL046042,53,C3,4076
POL027283,39,C1,4990
POL024169,37,C4,21622
POL033504,52,C8,8794
POL025917,49,C5,34738
POL046775,44,C20,20905
POL057360,41,C1,4990
POL001987,47,C8,8794
POL035450,44,C10,73430
POL042692,36,C7,6112
POL033665,39,C8,8794
POL017653,40,C2,27003
POL003034,47,C5,34738
POL003248,59,C5,34738
POL054019,36,C10,73430
POL040536,47,C2,27003
POL010228,46,C8,8794
POL018975,41,C15,290
POL040429,62,C8,8794
POL054652,36,C8,8794
POL009641,45,C8,8794
POL044649,41,C8,8794
POL047987,42,C1,4990
POL047479,35,C9,17804
POL014192,50,C8,8794
POL018624,36,C12,34791
POL021249,52,C7,6112
POL024038,49,C5,34738
POL044361,43,C3,4076
POL019451,49,C8,8794
POL051770,43,C5,34738
POL008264,37,C9,17804
POL009080,44,C5,34738
POL030920,45,C3,4076
POL054945,37,C2,27003
POL037632,58,C8,8794
POL021072,49,C14,7788
POL044480,49,C2,27003
POL015550,37,C10,73430
POL036211,39,C5,34738
POL025371,40,C1,4990
POL057223,50,C8,8794
POL023284,41,C9,17804
POL055627,35,C8,8794
POL034690,45,C2,27003
POL018389,64,C8,8794
POL034174,47,C14,7788
POL008325,37,C8,8794
POL049138,40,C21,3264
POL043129,39,C2,27003
POL018184,44,C1,4990
POL000372,37,C2,27003
POL022247,40,C8,8794
POL030854,36,C11,6108
POL040198,45,C9,17804
POL012716,40,C8,8794
POL055784,45,C5,34738
POL029493,39,C2,27003
POL051511,42,C8,8794
POL009286,36,C11,6108
POL032065,43,C9,17804
POL005403,36,C10,73430
POL029624,47,C3,4076
POL004865,39,C5,34738
POL057002,41,C3,4076
POL049509,51,C5,34738
POL001868,37,C3,4076
POL027972,54,C19,27742
POL034735,45,C8,8794
POL037395,40,C2,27003
POL012888,43,C8,8794
POL050283,56,C16,16206
POL011542,46,C3,4076
POL001795,51,C14,7788
POL016009,48,C8,8794
POL017898,41,C2,27003
POL041315,46,C5,34738
POL017345,40,C9,17804
POL028981,40,C5,34738
POL011117,45,C8,8794
POL035201,39,C7,6112
POL017097,42,C3,4076
POL024705,50,C5,34738
POL010445,40,C8,8794
POL019067,37,C3,4076
POL019914,39,C11,6108
POL015836,41,C2,27003
POL058529,44,C8,8794
POL040959,50,C5,34738
POL048103,52,C21,3264
POL038712,71,C14,7788
POL012919,36,C2,27003
POL030280,40,C3,4076
POL045960,40,C14,7788
POL021080,55,C13,5410
POL047098,37,C2,27003
POL004095,52,C5,34738
POL056430,38,C15,290
POL014678,40,C5,34738
POL041531,37,C14,7788
POL000439,42,C8,8794
POL004688,42,C8,8794
POL030709,36,C7,6112
POL033325,37,C8,8794
POL029580,38,C3,4076
POL057758,39,C1,4990
POL040992,39,C8,8794
POL022889,43,C9,17804
POL020588,60,C8,8794
POL001266,39,C2,27003
POL006855,60,C7,6112
POL028873,54,C8,8794
POL050321,48,C3,4076
POL045389,37,C5,34738
POL021408,55,C5,34738
POL009035,47,C2,27003
POL002916,45,C7,6112
POL030443,44,C5,34738
POL008551,43,C8,8794
POL032029,50,C10,73430
POL032608,40,C2,27003
POL054883,49,C8,8794
POL036967,64,C5,34738
POL013093,38,C3,4076
POL018464,35,C8,8794
POL051774,64,C8,8794
POL032328,35,C8,8794
POL033620,35,C8,8794
POL055903,44,C19,27742
POL044826,40,C8,8794
POL055574,36,C4,21622
POL009567,36,C17,65567
POL027708,45,C14,7788
POL017870,54,C12,34791
POL011262,57,C10,73430
POL034459,48,C10,73430
POL057736,47,C14,7788
POL039784,38,C8,8794
POL042910,42,C5,34738
POL045804,47,C8,8794
POL034549,37,C2,27003
POL058019,63,C10,73430
POL017447,53,C3,4076
POL028897,45,C17,65567
POL047459,51,C1,4990
POL026967,53,C2,27003
POL020534,48,C5,34738
POL002745,59,C8,8794
POL057122,55,C3,4076
POL040117,36,C7,6112
POL012792,37,C1,4990
POL040148,36,C13,5410
POL051421,57,C8,8794
POL010343,46,C9,17804
POL049144,41,C5,34738
POL039153,39,C9,17804
POL051229,45,C8,8794
POL025962,47,C16,16206
POL034542,39,C5,34738
POL025373,52,C8,8794
POL057740,45,C8,8794
POL050443,44,C8,8794
POL034199,49,C13,5410
POL012222,35,C2,27003
POL027307,55,C8,8794
POL002827,51,C8,8794
POL003869,40,C8,8794
POL040987,39,C8,8794
POL016151,47,C19,27742
POL026603,44,C7,6112
POL021291,54,C7,6112
POL010870,42,C5,34738
POL016729,35,C3,4076
POL007604,49,C13,5410
POL013947,35,C9,17804
POL000384,42,C8,8794
POL030745,56,C8,8794
POL051416,49,C3,4076
POL000835,41,C1,4990
POL035293,50,C8,8794
POL006897,39,C1,4990
POL027481,56,C9,17804
POL056288,46,C8,8794
POL008417,48,C2,27003
POL025988,40,C4,21622
POL019405,44,C9,17804
POL015488,53,C2,27003
POL031490,39,C5,34738
POL033410,45,C9,17804
POL048638,49,C9,17804
POL031821,43,C8,8794
POL024569,52,C8,8794
POL051016,43,C3,4076
POL002705,40,C7,6112
POL036285,39,C8,8794
POL008588,45,C2,27003
POL034262,41,C15,290
POL041834,60,C9,17804
POL004575,46,C15,290
POL001843,44,C2,27003
POL015628,37,C9,17804
POL051326,41,C2,27003
POL051060,40,C11,6108
POL022829,45,C2,27003
POL052614,42,C11,6108
POL009916,42,C3,4076
POL057876,37,C8,8794
POL004220,50,C8,8794
POL028276,47,C5,34738
POL012550,53,C8,8794
POL025845,52,C14,7788
POL045947,44,C7,6112
POL042471,35,C9,17804
POL019355,40,C8,8794
POL034187,49,C8,8794
POL037169,40,C5,34738
POL025576,45,C9,17804
POL027979,48,C2,27003
POL051887,54,C13,5410
POL031683,43,C10,73430
POL043373,35,C14,7788
POL010455,36,C22,16733
POL036353,62,C10,73430
POL026845,53,C8,8794
POL043629,45,C3,4076
POL038984,36,C3,4076
POL051183,46,C13,5410
POL005645,41,C2,27003
POL034551,58,C9,17804
POL021240,56,C8,8794
POL043034,59,C9,17804
POL050473,53,C9,17804
POL019871,44,C13,5410
POL038461,50,C8,8794
POL041812,47,C8,8794
POL015689,40,C5,34738
POL044859,54,C2,27003
POL013639,40,C11,6108
POL012363,48,C2,27003
POL030233,42,C14,7788
POL014237,43,C9,17804
POL015031,45,C2,27003
POL041620,35,C3,4076
POL053590,52,C5,34738
POL051705,60,C8,8794
POL041860,48,C10,73430
POL019526,41,C2,27003
POL017103,43,C11,6108
POL010038,49,C3,4076
POL047069,52,C8,8794
POL035974,39,C5,34738
POL000068,40,C8,8794
POL056889,45,C7,6112
POL048993,40,C14,7788
POL041566,39,C5,34738
POL056158,46,C7,6112
POL046456,41,C13,5410
POL048943,43,C4,21622
POL031808,53,C6,13051
POL044473,52,C8,8794
POL027858,60,C10,73430
POL043320,52,C21,3264
POL042570,48,C10,73430
POL031470,44,C8,8794
POL016046,57,C10,73430
POL002230,48,C8,8794
POL010096,43,C8,8794
POL045184,44,C2,27003
POL040796,50,C8,8794
POL024101,47,C5,34738
POL044993,61,C8,8794
POL007317,41,C10,73430
POL057997,40,C8,8794
POL055678,48,C17,65567
POL003023,45,C19,27742
POL047967,40,C8,8794
POL032221,57,C4,21622
POL004924,54,C3,4076
POL013428,46,C2,27003
POL041232,48,C3,4076
POL009397,49,C8,8794
POL018149,45,C7,6112
POL003272,39,C8,8794
POL005248,45,C19,27742
POL055929,54,C2,27003
POL015467,44,C17,65567
POL023487,38,C10,73430
POL016756,55,C3,4076
POL043386,36,C14,7788
POL009454,52,C3,4076
POL032500,44,C8,8794
POL018051,62,C14,7788
POL034098,50,C3,4076
POL012958,36,C5,34738
POL005795,35,C14,7788
POL057539,40,C9,17804
POL039231,40,C8,8794
POL046224,45,C8,8794
POL032388,48,C8,8794
POL036106,47,C2,27003
POL001588,39,C8,8794
POL006426,50,C1,4990
POL045617,37,C5,34738
POL046073,37,C14,7788
POL013237,35,C8,8794
POL045552,54,C5,34738
POL013769,54,C8,8794
POL008326,58,C8,8794
POL030910,35,C2,27003
POL004683,40,C8,8794
POL028863,48,C8,8794
POL020592,43,C2,27003
POL051960,56,C2,27003
POL019576,50,C3,4076
POL005976,47,C8,8794
POL039771,43,C3,4076
POL010560,54,C15,290
POL055198,55,C9,17804
POL054884,53,C18,35036
POL044497,48,C1,4990
POL028639,40,C7,6112
POL000046,41,C3,4076
POL017336,53,C8,8794
POL005251,44,C5,34738
POL022146,38,C19,27742
POL047969,41,C10,73430
POL012316,47,C13,5410
POL001801,49,C8,8794
POL035493,37,C14,7788
POL037708,39,C14,7788
POL058027,43,C2,27003
POL033011,41,C8,8794
POL033156,47,C8,8794
POL015585,47,C13,5410
POL009104,36,C8,8794
POL025560,65,C14,7788
POL024550,63,C13,5410
POL025024,43,C8,8794
POL057569,45,C2,27003
POL024883,52,C8,8794
POL029649,35,C5,34738
POL029574,44,C13,5410
POL022654,63,C8,8794
POL019904,46,C8,8794
POL051544,36,C8,8794
POL054886,49,C1,4990
POL018223,49,C7,6112
POL002649,40,C8,8794
POL011364,49,C8,8794
POL042119,38,C2,27003
POL043070,39,C3,4076
POL026896,45,C3,4076
POL004691,45,C13,5410
POL041328,54,C8,8794
POL039143,37,C9,17804
POL012938,36,C22,16733
POL015486,47,C9,17804
POL007625,44,C3,4076
POL041024,36,C12,34791
POL005696,40,C14,7788
POL045200,45,C2,27003
POL020872,43,C16,16206
POL046283,60,C12,34791
POL018163,43,C8,8794
POL032553,46,C14,7788
POL043650,50,C12,34791
POL005836,45,C6,13051
POL051408,44,C15,290
POL055467,46,C1,4990
POL055154,49,C14,7788
POL014777,47,C9,17804
POL022137,58,C2,27003
POL046485,37,C3,4076
POL023842,44,C3,4076
POL016727,46,C2,27003
POL020576,47,C8,8794
POL045899,40,C5,34738
POL004481,52,C8,8794
POL034164,35,C12,34791
POL003286,45,C12,34791
POL037814,41,C10,73430
POL013626,53,C8,8794
POL033949,48,C8,8794
POL017740,59,C8,8794
POL022653,45,C9,17804
POL007587,39,C7,6112
POL034278,39,C8,8794
POL033090,44,C8,8794
POL053274,40,C3,4076
POL055499,37,C19,27742
POL048196,50,C2,27003
POL004209,41,C3,4076
POL006965,58,C6,13051
POL044944,53,C10,73430
POL029707,38,C5,34738
POL017028,41,C4,21622
POL010646,40,C3,4076
POL054104,52,C2,27003
POL058163,52,C1,4990
POL024789,47,C8,8794
POL014905,36,C15,290
POL004975,43,C9,17804
POL003370,40,C8,8794
POL021288,36,C5,34738
POL012558,59,C8,8794
POL034579,48,C5,34738
POL043161,48,C8,8794
POL053562,40,C8,8794
POL038424,36,C8,8794
POL055077,47,C7,6112
POL045665,44,C2,27003
POL024956,41,C14,7788
POL035964,49,C5,34738
POL033811,49,C10,73430
POL005152,60,C17,65567
POL009451,53,C5,34738
POL055951,43,C3,4076
POL008768,40,C3,4076
POL054235,45,C7,6112
POL024830,40,C2,27003
POL018081,49,C13,5410
POL026060,47,C7,6112
POL055918,42,C8,8794
POL003041,38,C5,34738
POL027140,44,C8,8794
POL000612,39,C3,4076
POL056542,41,C5,34738
POL005703,42,C9,17804
POL048923,41,C8,8794
POL015077,47,C8,8794
POL010490,39,C10,73430
POL029667,55,C5,34738
POL051476,59,C16,16206
POL020949,45,C3,4076
POL048883,54,C2,27003
POL001792,52,C12,34791
POL049072,41,C8,8794
POL001069,45,C5,34738
POL023202,50,C12,34791
POL029006,47,C14,7788
POL014827,44,C9,17804
POL018739,39,C3,4076
POL044255,50,C9,17804
POL053141,42,C9,17804
POL011741,45,C14,7788
POL053559,47,C14,7788
POL038528,52,C3,4076
